cctv_ID,Direction,RoadName,VideoStreamURL
C000025,NE,中山路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000025
C000141,E,中和路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000141
C000020,SW,中山路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000020
C000140,E,中山路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000140
C000264,SW,文化一路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000264
C000022,SW,中山路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000022
C000263,W,仁愛路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000263
C000021,NW,民生路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000021
C000142,SE,宜安路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000142
C000384,NW,大湖路,http://atis.ntpc.gov.tw/ATIS/ShowFrame37CCTV/C000384
C000028,NW,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000028
C000149,S,中興路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000149
C000033,SW,寶橋路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000033
C000154,S,新烏路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000154
C000027,NE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000027
C000269,NE,成泰路四段,http://192.168.1.91/web/cctv/liveview.html?serverId=ec55548b-020e-4456-9461-3ae3a0aed09d&amp;jobId=8e67e374-d21b-4699-bf81-4a07dfa06e03
C000134,S,永和路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000134
C000148,SE,中興路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000148
C000015,NW,民權路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000015
C000029,E,中山路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000029
C000150,N,北新路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000150
C000271,NE,中原路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000271
C000270,W,橋和路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000270
C000255,S,環漢路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000255
C000013,NE,縣民大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000013
C000254,NE,文化路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000254
C000133,NW,雙十路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000133
C000012,SE,漢生東路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000012
C000375,SW,文化路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame29CCTV/C000375
C000136,SW,林森路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000136
C000256,W,新北大道一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000256
C000014,NE,縣民大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000014
C000135,NW,永福橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000135
C000130,SE,中興路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000130
C000251,SE,溪城路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000251
C000250,SE,永安南路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000250
C000011,SW,中央路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000011
C000132,NW,民生路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000132
C000253,SW,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000253
C000131,W,浮洲橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000131
C000252,NE,關渡大橋引道,http://192.168.1.91/web/cctv/liveview.html?serverId=ec55548b-020e-4456-9461-3ae3a0aed09d&amp;jobId=8bf13965-7ad3-41c3-909e-2ac622fe1cb0
C000017,N,文化路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000017
C000259,S,建國一路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000259
C000138,NW,竹林路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000138
C000258,SE,泰林路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000258
C000137,NE,林森路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000137
C000016,SW,中正路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000016
C000018,E,復興路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000018
C000139,NW,景平路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000139
C000002,SE,民生路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000002
C000244,N/A,N/A,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000244
C000486,E,寶中路,https://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000486
C000243,E,新臺五路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000243
C000260,E,阿玉路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000260
