cctv_ID,Direction,RoadName,VideoStreamURL
T000263,W,愛國西路,http://172.16.3.161/live/index.html?ccd_id=263
T000264,NE,基隆路二段,http://172.16.3.161/live/index.html?ccd_id=264
T000266,E,環東大道,http://172.16.3.161/live/index.html?ccd_id=266
T000267,E,市民大道高架道路,http://172.16.3.161/live/index.html?ccd_id=267
T000268,E,環東大道,http://172.16.3.161/live/index.html?ccd_id=268
T000269,S,松信路,http://172.16.3.161/live/index.html?ccd_id=269
T000270,S,松山路,http://172.16.3.161/live/index.html?ccd_id=270
T000271,NW,東新街,http://172.16.3.161/live/index.html?ccd_id=271
T000272,SE,東新街,http://172.16.3.161/live/index.html?ccd_id=272
T000273,N,向陽路,http://172.16.3.161/live/index.html?ccd_id=273
T000274,E,民族西路,http://172.16.3.161/live/index.html?ccd_id=274
T000275,W,市民大道八段,http://172.16.3.161/live/index.html?ccd_id=275
T000278,E,南京西路,http://172.16.3.161/live/index.html?ccd_id=278
T000281,W,竹子湖路,http://172.16.3.161/live/index.html?ccd_id=281
T000282,NE,仰德大道二段,http://172.16.3.161/live/index.html?ccd_id=282
T000283,E,信義路四段,http://172.16.3.161/live/index.html?ccd_id=283
T000284,NW,莊敬路,http://172.16.3.161/live/index.html?ccd_id=284
T000285,N,重慶北路三段,http://172.16.3.161/live/index.html?ccd_id=285
T000286,W,民生西路,http://172.16.3.161/live/index.html?ccd_id=286
T000287,NE,基隆路二段,http://172.16.3.161/live/index.html?ccd_id=287
T000288,N,逸仙路,http://172.16.3.161/live/index.html?ccd_id=288
T000289,SE,承德路七段,http://172.16.3.161/live/index.html?ccd_id=289
T000290,SE,羅斯福路二段,http://172.16.3.161/live/index.html?ccd_id=290
T000291,W,衡陽路,http://172.16.3.161/live/index.html?ccd_id=291
T000292,E,成都路,http://172.16.3.161/live/index.html?ccd_id=292
T000293,SW,艋舺大道,http://172.16.3.161/live/index.html?ccd_id=293
T000294,SE,汀州路三段,http://172.16.3.161/live/index.html?ccd_id=294
T000295,S,萬大路,http://172.16.3.161/live/index.html?ccd_id=295
T000296,W,仁愛路二段,http://172.16.3.161/live/index.html?ccd_id=296
T000297,S,忠誠路二段,http://172.16.3.161/live/index.html?ccd_id=297
T000298,NE,立賢路,http://172.16.3.161/live/index.html?ccd_id=298
T000299,N,新生北路二段,http://172.16.3.161/live/index.html?ccd_id=299
T000300,NE,基隆路一段,http://control.bote.gov.taipei/view_camera.html?ccd_id=300
T000301,E,忠孝西路一段,http://172.16.3.161/live/index.html?ccd_id=301
T000303,W,忠孝西路二段,http://172.16.3.161/live/index.html?ccd_id=303
T000304,E,忠孝西路二段,http://172.16.3.161/live/index.html?ccd_id=304
T000305,W,南京東路四段,http://172.16.3.161/live/index.html?ccd_id=305
T000306,N,敦化南路一段,http://172.16.3.161/live/index.html?ccd_id=306
T000307,E,福國路,http://172.16.3.161/live/index.html?ccd_id=307
T000308,E,大度路二段,http://172.16.3.161/live/index.html?ccd_id=308
T000309,W,大度路二段,http://172.16.3.161/live/index.html?ccd_id=309
T000310,S,松江路,http://172.16.3.161/live/index.html?ccd_id=310
T000311,N,松江路,http://172.16.3.161/live/index.html?ccd_id=311
T000312,N,松江路,http://172.16.3.161/live/index.html?ccd_id=312
T000313,N,松江路,http://172.16.3.161/live/index.html?ccd_id=313
T000314,W,市民大道三段,http://172.16.3.161/live/index.html?ccd_id=314
T000315,N,復興北路,http://172.16.3.161/live/index.html?ccd_id=315
T000316,N,復興北路,http://172.16.3.161/live/index.html?ccd_id=316
T000317,E,市民大道四段,http://172.16.3.161/live/index.html?ccd_id=317
T000318,W,寶慶街,http://172.16.3.161/live/index.html?ccd_id=318
T000319,N,復興南路一段,http://172.16.3.161/live/index.html?ccd_id=319
T000320,N,復興南路一段,http://172.16.3.161/live/index.html?ccd_id=320
T000321,S,復興南路二段,http://172.16.3.161/live/index.html?ccd_id=321
T000322,N,復興南路二段,http://172.16.3.161/live/index.html?ccd_id=322
T000323,NW,瑞光路,http://172.16.3.161/live/index.html?ccd_id=323
T000324,S,松江路,http://172.16.3.161/live/index.html?ccd_id=324
T000325,NW,水源快速道路,http://172.16.3.161/live/index.html?ccd_id=325
T000326,N,中山北路五段,http://172.16.3.161/live/index.html?ccd_id=326
T000327,N,中山北路五段,http://172.16.3.161/live/index.html?ccd_id=327
T000328,W,民生西路,http://172.16.3.161/live/index.html?ccd_id=328
T000329,N,光復南路,http://172.16.3.161/live/index.html?ccd_id=329
T000330,E,信義路四段,http://172.16.3.161/live/index.html?ccd_id=330
T000331,W,興隆路二段,http://172.16.3.161/live/index.html?ccd_id=331
T000332,S,興隆路三段,http://172.16.3.161/live/index.html?ccd_id=332
T000333,SE,南湖大橋,http://172.16.3.161/live/index.html?ccd_id=333
T000334,N,研究院路一段,http://172.16.3.161/live/index.html?ccd_id=334
T000335,SE,康寧路三段,http://172.16.3.161/live/index.html?ccd_id=335
T000336,W,民生西路,http://172.16.3.161/live/index.html?ccd_id=336
T000337,S,中華路一段,http://172.16.3.161/live/index.html?ccd_id=337
T000338,N,中華路一段,http://172.16.3.161/live/index.html?ccd_id=338
T000339,E,民權東路六段,http://172.16.3.161/live/index.html?ccd_id=339
T000341,E,南京東路四段,http://172.16.3.161/live/index.html?ccd_id=341
T000342,SE,辛亥路三段,http://172.16.3.161/live/index.html?ccd_id=342
T000343,W,市民大道高架道路,http://172.16.3.161/live/index.html?ccd_id=343
T000344,E,市民大道三段,http://172.16.3.161/live/index.html?ccd_id=344
T000345,W,忠孝東路四段,http://172.16.3.161/live/index.html?ccd_id=345
T000346,S,中山南路,http://172.16.3.161/live/index.html?ccd_id=346
T000347,SE,羅斯福路一段,http://172.16.3.161/live/index.html?ccd_id=347
T000348,E,八德路四段,http://172.16.3.161/live/index.html?ccd_id=348
T000349,E,南京東路五段,http://172.16.3.161/live/index.html?ccd_id=349
T000350,N,成功路二段,http://172.16.3.161/live/index.html?ccd_id=350
T000351,W,南京東路四段,http://172.16.3.161/live/index.html?ccd_id=351
T000352,W,忠孝東路四段,http://172.16.3.161/live/index.html?ccd_id=352
T000353,N,新生高架道路,http://172.16.3.161/live/index.html?ccd_id=353
T000354,W,信義路四段,http://172.16.3.161/live/index.html?ccd_id=354
T000355,NW,和平東路三段,http://172.16.3.161/live/index.html?ccd_id=355
T000356,NE,艋舺大道,http://172.16.3.161/live/index.html?ccd_id=356
T000357,E,民族西路,http://172.16.3.161/live/index.html?ccd_id=357
T000358,W,木柵路一段,http://172.16.3.161/live/index.html?ccd_id=358
T000359,W,木柵路二段,http://172.16.3.161/live/index.html?ccd_id=359
T000360,N,木新路三段,http://172.16.3.161/live/index.html?ccd_id=360
T000361,N,羅斯福路五段,http://172.16.3.161/live/index.html?ccd_id=361
T000362,E,木柵路五段,http://172.16.3.161/live/index.html?ccd_id=362
T000363,W,忠孝東路七段,http://172.16.3.161/live/index.html?ccd_id=363
T000364,W,市民大道八段,http://172.16.3.161/live/index.html?ccd_id=364
T000365,E,南港路二段,http://172.16.3.161/live/index.html?ccd_id=365
T000366,N,承德路六段,http://172.16.3.161/live/index.html?ccd_id=366
T000367,E,洲子街,http://172.16.3.161/live/index.html?ccd_id=367
T000368,W,環東大道,http://172.16.3.161/live/index.html?ccd_id=368
T000369,NW,汀州路二段,http://172.16.3.161/live/index.html?ccd_id=369
T000370,E,和平西路三段,http://172.16.3.161/live/index.html?ccd_id=370
T000371,NW,和平西路二段,http://172.16.3.161/live/index.html?ccd_id=371
T000372,W,民權東路三段,http://172.16.3.161/live/index.html?ccd_id=372
T000373,S,格致路,http://172.16.3.161/live/index.html?ccd_id=373
T000374,N,重慶南路三段,http://172.16.3.161/live/index.html?ccd_id=374
T000375,N,重慶北路二段,http://172.16.3.161/live/index.html?ccd_id=375
T000376,NE,辛亥路四段,http://172.16.3.161/live/index.html?ccd_id=376
T000377,W,菸廠路,http://172.16.3.161/live/index.html?ccd_id=377
T000378,E,市民大道八段,http://172.16.3.161/live/index.html?ccd_id=378
T000379,E,市民大道八段,http://172.16.3.161/live/index.html?ccd_id=379
T000380,W,南港路二段,http://172.16.3.161/live/index.html?ccd_id=380
T000381,NW,羅斯福路二段,http://172.16.3.161/live/index.html?ccd_id=381
T000382,N,光復南路,http://172.16.3.161/live/index.html?ccd_id=382
T000383,N,逸仙路,http://172.16.3.161/live/index.html?ccd_id=383
T000384,W,仁愛路四段,http://172.16.3.161/live/index.html?ccd_id=384
T000385,E,舊宗路二段181巷,http://172.16.3.161/live/index.html?ccd_id=385
T000386,E,中正路,http://172.16.3.161/live/index.html?ccd_id=386
T000387,E,中正路,http://172.16.3.161/live/index.html?ccd_id=387
T000388,S,光復北路,http://172.16.3.161/live/index.html?ccd_id=388
T000389,S,中山北路六段,http://172.16.3.161/live/index.html?ccd_id=389
T000390,E,中正路,http://172.16.3.161/live/index.html?ccd_id=390
T000399,NE,木柵路四段,http://control.bote.gov.taipei/view_camera.html?ccd_id=399
T000400,SE,信義路一段,http://172.16.3.161/live/index.html?ccd_id=400
T000401,W,民權東路六段,https://cctv.bote.gov.taipei:8501/MJPEG/401
T000402,NW,文林北路,https://cctv.bote.gov.taipei:8501/MJPEG/402
T000403,N/A,N/A,https://cctv.bote.gov.taipei:8501/MJPEG/403
T000404,N,承平路,https://cctv.bote.gov.taipei:8501/MJPEG/404
T000405,NW,福善路,https://cctv.bote.gov.taipei:8501/MJPEG/405
T000406,SW,石牌路二段,https://cctv.bote.gov.taipei:8501/MJPEG/406
T000407,NE,石牌路二段,https://cctv.bote.gov.taipei:8501/MJPEG/407
T000408,E,天母西路,https://cctv.bote.gov.taipei:8501/MJPEG/408
T000409,SW,石牌路二段,https://cctv.bote.gov.taipei:8501/MJPEG/409
T000410,NE,木新路二段,https://cctv.bote.gov.taipei:8501/MJPEG/410
T000411,N,中山北路五段,https://cctv.bote.gov.taipei:8501/MJPEG/411
T000412,SW,忠誠路一段,https://cctv.bote.gov.taipei:8501/MJPEG/412
T000413,W,湖山路一段,https://cctv.bote.gov.taipei:8501/MJPEG/413
T000414,S,重慶北路三段,https://cctv.bote.gov.taipei:8501/MJPEG/414
T000415,W,南京西路,https://cctv.bote.gov.taipei:8501/MJPEG/415
T000416,SW,木柵路四段,https://cctv.bote.gov.taipei:8501/MJPEG/416
T000417,E,重陽路,https://cctv.bote.gov.taipei:8501/MJPEG/417
